date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:02	45607/45607	---M-Z	200	added ('OK')	text/html	etag:%22c44b23-b227-589a0876fb920-gzip%22	https://portotheme.com/html/porto/7.5.0/demo-resume.html	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/demo-resume.html	(from )
15:01:04	31/31	---M--	200	added ('OK')	text/plain	etag:%22c00f52-1f-4f596e30ca980%22	https://portotheme.com/robots.txt		(from )
15:01:13	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%22c45118-47e-589a09078cd90%22	https://portotheme.com/html/porto/7.5.0/img/favicon.ico	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/favicon.ico	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:14	6268/6268	---M--	200	added ('OK')	image/png	etag:%22c45104-187c-589a08fe7fb58%22	https://portotheme.com/html/porto/7.5.0/img/apple-touch-icon.png	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/apple-touch-icon.png	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:15	155758/155758	---M-Z	200	added ('OK')	text/css	etag:%22ca1769-2606e-589a0b4ec1a10-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/bootstrap/css/bootstrap.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/bootstrap/css/bootstrap.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:17	57987/57987	---M-Z	200	added ('OK')	text/css	etag:%22c61b1c-e283-589a0a29990b8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/animate/animate.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/animate/animate.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:17	10943/10943	---M-Z	200	added ('OK')	text/css	etag:%22ce0f45-2abf-589a0ba65f8f8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/simple-line-icons/css/simple-line-icons.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/simple-line-icons/css/simple-line-icons.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:18	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22ce0f06-d17-589a0b9262dc8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/owl.carousel/assets/owl.carousel.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/owl.carousel/assets/owl.carousel.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:18	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%22ce0f09-3f5-589a0b92625f8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/owl.carousel/assets/owl.theme.default.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/owl.carousel/assets/owl.theme.default.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:18	5235/5235	---M-Z	200	added ('OK')	text/css	etag:%22c81259-1473-589a0a4029a80-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/magnific-popup/magnific-popup.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/magnific-popup/magnific-popup.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:19	200654/200654	---M-Z	200	added ('OK')	text/css	etag:%22c45100-30fce-589a0900b0be8-gzip%22	https://portotheme.com/html/porto/7.5.0/css/theme.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/theme.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:19	55111/55111	---M-Z	200	added ('OK')	text/css	etag:%22ce007b-d747-589a0b68f42c0-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:19	5779/5779	---M-Z	200	added ('OK')	text/css	etag:%22c450fa-1693-589a08fb287c0-gzip%22	https://portotheme.com/html/porto/7.5.0/css/theme-blog.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/theme-blog.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:20	12638/12638	---M-Z	200	added ('OK')	text/css	etag:%22c450ff-315e-589a08fcd62c0-gzip%22	https://portotheme.com/html/porto/7.5.0/css/theme-shop.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/theme-shop.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:20	300230/300230	---M-Z	200	added ('OK')	text/css	etag:%22c450fd-494c6-589a08fe4a3e0-gzip%22	https://portotheme.com/html/porto/7.5.0/css/theme-elements.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/theme-elements.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:21	30060/30060	---M-Z	200	added ('OK')	text/css	etag:%22ce0f38-756c-589a0ba0e7e70-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/rs-plugin/css/settings.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/rs-plugin/css/settings.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:21	140793/140793	---M-Z	200	added ('OK')	text/css	etag:%22ce0f33-225f9-589a0ba0932f8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/rs-plugin/css/layers.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/rs-plugin/css/layers.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:22	59576/59576	---M-Z	200	added ('OK')	text/css	etag:%22ce0f30-e8b8-589a0ba007c80-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/rs-plugin/css/navigation.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/rs-plugin/css/navigation.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:22	23725/23725	---M-Z	200	added ('OK')	text/css	etag:%22c4516d-5cad-589a092fab5b0-gzip%22	https://portotheme.com/html/porto/7.5.0/css/demos/demo-resume.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/demos/demo-resume.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:22	914/914	---M-Z	200	added ('OK')	application/javascript	etag:%22c61afe-392-589a0a2055f38-gzip%22	https://portotheme.com/html/porto/7.5.0/master/style-switcher/style.switcher.localstorage.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/master/style-switcher/style.switcher.localstorage.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:22	161441/161441	---M-Z	200	added ('OK')	text/css	etag:%22c451c0-276a1-589a09718d910-gzip%22	https://portotheme.com/html/porto/7.5.0/css/skins/skin-resume.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/skins/skin-resume.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:23	43/43	---M--	200	added ('OK')	text/css	etag:%22c450fe-2b-589a08fb402a8%22	https://portotheme.com/html/porto/7.5.0/css/custom.css	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/css/custom.css	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:23	9397/9397	---M-Z	200	added ('OK')	application/javascript	etag:%22c8125d-24b5-589a0a412a7e0-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/modernizr/modernizr.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/modernizr/modernizr.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:24	49/49	---M--	200	added ('OK')	image/gif	etag:%22c4510f-31-589a09039bd08%22	https://portotheme.com/html/porto/7.5.0/img/blank.gif	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/blank.gif	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:25	104136/104136	---M--	200	added ('OK')	image/jpeg	etag:%22ce1234-196c8-589a0cab451c8%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/about-me/me.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/about-me/me.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:26	38172/38172	---M--	200	added ('OK')	image/jpeg	etag:%22ce1239-951c-589a0cad48fb0%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-1.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-1.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:27	51349/51349	---M--	200	added ('OK')	image/png	etag:%22ce1235-c895-589a0cab34828%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/about-me/mouse.png	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/about-me/mouse.png	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:27	42797/42797	---M--	200	added ('OK')	image/jpeg	etag:%22ce123e-a72d-589a0cad6d5b8%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-3.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-3.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:27	51630/51630	---M--	200	added ('OK')	image/jpeg	etag:%22ce1240-c9ae-589a0cae50e58%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-2.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-2.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:28	40650/40650	---M--	200	added ('OK')	image/jpeg	etag:%22ce123a-9eca-589a0cad49f50%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-5.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-5.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:28	30275/30275	---M--	200	added ('OK')	image/jpeg	etag:%22ce123c-7643-589a0caef43a0%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-4.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-4.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:29	32026/32026	---M--	200	added ('OK')	image/jpeg	etag:%22ce123f-7d1a-589a0caef66c8%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-8.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-8.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:29	26769/26769	---M--	200	added ('OK')	image/jpeg	etag:%22ce1232-6891-589a0caaecfa0%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/blog/blog-1.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/blog/blog-1.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:29	99500/99500	---M--	200	added ('OK')	image/jpeg	etag:%22ce123b-184ac-589a0cae164d8%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-6.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-6.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:30	21852/21852	---M--	200	added ('OK')	image/jpeg	etag:%22ce1231-555c-589a0caae52a0%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/blog/blog-2.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/blog/blog-2.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:30	20665/20665	---M--	200	added ('OK')	image/jpeg	etag:%22ce1237-50b9-589a0cab111c0%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/contact/contact-bg-1.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/contact/contact-bg-1.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:30	1411/1411	---M-Z	200	added ('OK')	application/javascript	etag:%22c81231-583-589a0a35a5848-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.appear/jquery.appear.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.appear/jquery.appear.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:30	80892/80892	---M--	200	added ('OK')	image/jpeg	etag:%22ce123d-13bfc-589a0cada0df0%22	https://portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-7.jpg	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/img/demos/resume/portfolio/portfolio-7.jpg	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:30	2532/2532	---M-Z	200	added ('OK')	application/javascript	etag:%22c81239-9e4-589a0a381e930-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.easing/jquery.easing.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.easing/jquery.easing.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:31	1228/1228	---M-Z	200	added ('OK')	application/javascript	etag:%22c81234-4cc-589a0a3639778-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.cookie/jquery.cookie.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.cookie/jquery.cookie.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:31	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%22c81223-1538f-589a0a3220e20-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery/jquery.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery/jquery.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:31	11089/11089	---M-Z	200	added ('OK')	application/javascript	etag:%22c61afc-2b51-589a0a204b358-gzip%22	https://portotheme.com/html/porto/7.5.0/master/style-switcher/style.switcher.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/master/style-switcher/style.switcher.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:32	21162/21162	---M-Z	200	added ('OK')	application/javascript	etag:%22ce0f1d-52aa-589a0b98bd150-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/popper/umd/popper.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/popper/umd/popper.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:32	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22ca1771-e2d8-589a0b54b06d8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/bootstrap/js/bootstrap.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/bootstrap/js/bootstrap.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:32	25029/25029	---M-Z	200	added ('OK')	application/javascript	etag:%22c81214-61c5-589a0a2e77238-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/common/common.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/common/common.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:33	3990/3990	---M-Z	200	added ('OK')	application/javascript	etag:%22c8123f-f96-589a0a389ad78-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:33	3572/3572	---M-Z	200	added ('OK')	application/javascript	etag:%22c81244-df4-589a0a3ab9140-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.gmap/jquery.gmap.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.gmap/jquery.gmap.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:33	24368/24368	---M-Z	200	added ('OK')	application/javascript	etag:%22c81250-5f30-589a0a3d83308-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.validation/jquery.validate.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.validation/jquery.validate.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:33	3271/3271	---M-Z	200	added ('OK')	application/javascript	etag:%22c81243-cc7-589a0a3ab8d58-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/jquery.lazyload/jquery.lazyload.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/jquery.lazyload/jquery.lazyload.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:34	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%22c8125a-4ef8-589a0a4056d28-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/magnific-popup/jquery.magnific-popup.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/magnific-popup/jquery.magnific-popup.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:34	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22c81268-ad36-589a0a4460c20-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/owl.carousel/owl.carousel.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/owl.carousel/owl.carousel.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:34	49072/49072	---M-Z	200	added ('OK')	application/javascript	etag:%22c81227-bfb0-589a0a32a0148-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/isotope/jquery.isotope.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/isotope/jquery.isotope.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:34	4489/4489	---M-Z	200	added ('OK')	application/javascript	etag:%22c8128c-1189-589a0a4e4dc60-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/vide/jquery.vide.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/vide/jquery.vide.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:34	12022/12022	---M-Z	200	added ('OK')	application/javascript	etag:%22c81289-2ef6-589a0a4e39440-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/vivus/vivus.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/vivus/vivus.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:35	6240/6240	---M-Z	200	added ('OK')	application/javascript	etag:%22c61ac6-1860-589a0a18c81d0-gzip%22	https://portotheme.com/html/porto/7.5.0/js/views/view.contact.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/js/views/view.contact.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:36	123220/123220	---M-Z	200	added ('OK')	application/javascript	etag:%22c45142-1e154-589a0914af270-gzip%22	https://portotheme.com/html/porto/7.5.0/js/theme.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/js/theme.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:36	1603/1603	---M-Z	200	added ('OK')	application/javascript	etag:%22c61ab3-643-589a0a1418680-gzip%22	https://portotheme.com/html/porto/7.5.0/js/demos/demo-resume.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/js/demos/demo-resume.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:36	0/0	---M--	200	added ('OK')	application/javascript	etag:%22c45140-0-589a0913c92c0%22	https://portotheme.com/html/porto/7.5.0/js/custom.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/js/custom.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:37	110419/110419	---M-Z	200	added ('OK')	application/javascript	etag:%22ce0f41-1af53-589a0ba43ea38-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/rs-plugin/js/jquery.themepunch.tools.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/rs-plugin/js/jquery.themepunch.tools.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:37	11580/11580	---M-Z	200	added ('OK')	application/javascript	etag:%22c45141-2d3c-589a091426ec0-gzip%22	https://portotheme.com/html/porto/7.5.0/js/theme.init.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/js/theme.init.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:39	258753/258753	---M-Z	200	added ('OK')	application/javascript	etag:%22ce0f3d-3f2c1-589a0ba5bbfc8-gzip%22	https://portotheme.com/html/porto/7.5.0/vendor/rs-plugin/js/jquery.themepunch.revolution.min.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/rs-plugin/js/jquery.themepunch.revolution.min.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:40	43964/43964	---MC-	200	added ('OK')	text/javascript	date:Tue,%2021%20May%202019%2023:53:44%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/www.google-analytics.com/analytics.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:40	461/461	---M-Z	200	added ('OK')	application/javascript	etag:%22c61aca-1cd-589a0a1956728-gzip%22	https://portotheme.com/html/porto/7.5.0/master/analytics/analytics.js	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/master/analytics/analytics.js	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:41	261707/261707	---M-Z	200	added ('OK')	text/html	etag:%22c45088-3fe4b-589dd64ac2fa8-gzip%22	https://portotheme.com/html/porto/7.5.0/index.html	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/index.html	(from https://portotheme.com/html/porto/7.5.0/demo-resume.html)
15:01:42	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ce13dc-1fb7c-589a0cf9cd9a8%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.eot	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css)
15:01:43	87688/87688	---M--	200	added ('OK')	font/woff	etag:%22ce007e-15688-589a0b6b47a18%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.woff	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css)
15:01:43	129916/129916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ce13dc-1fb7c-589a0cf9cd9a8%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css)
15:01:44	74768/74768	---M--	200	added ('OK')	font/woff2	etag:%22ce007f-12410-589a0b69e2b28%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css)
15:01:45	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ce0080-8654-589a0b6a8e540%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-regular-400.eot	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css)
15:01:45	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ce0080-8654-589a0b6a8e540%22	https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	C:/Users/code/Desktop/Adam%20Doe/Adam%20Doe/portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://portotheme.com/html/porto/7.5.0/vendor/fontawesome-free/css/all.min.css)
